127_15260.html,9,23,つい,動詞,自立,,,五段・カ行イ音便,連用タ接続,つく,ツイ,ツイ
127_15260.html,9,24,たり,助詞,並立助詞,,,,,たり,タリ,タリ
127_15260.html,9,25,し,動詞,自立,,,サ変・スル,連用形,する,シ,シ
127_15260.html,9,26,た,助動詞,,,,特殊・タ,基本形,た,タ,タ
127_15260.html,9,27,木,名詞,一般,,,,,木,キ,キ
127_15260.html,9,28,を,助詞,格助詞,一般,,,,を,ヲ,ヲ
127_15260.html,9,29,、,記号,読点,,,,,、,、,、
127_15260.html,9,30,路,名詞,一般,,,,,路,ミチ,ミチ
127_15260.html,9,31,ば,助詞,接続助詞,,,,,ば,バ,バ
127_15260.html,9,32,た,助動詞,,,,特殊・タ,基本形,た,タ,タ
127_15260.html,9,33,に,助詞,格助詞,一般,,,,に,ニ,ニ
127_15260.html,9,34,つみ,動詞,自立,,,五段・マ行,連用形,つむ,ツミ,ツミ
127_15260.html,9,35,重ね,動詞,自立,,,一段,連用形,重ねる,カサネ,カサネ
127_15260.html,9,36,て,助詞,接続助詞,,,,,て,テ,テ
127_15260.html,9,37,、,記号,読点,,,,,、,、,、
127_15260.html,9,38,薪,名詞,一般,,,,,薪,タキギ,タキギ
127_15260.html,9,39,の,助詞,連体化,,,,,の,ノ,ノ
127_15260.html,9,40,料,名詞,一般,,,,,料,リョウ,リョー
127_15260.html,9,41,に,助詞,格助詞,一般,,,,に,ニ,ニ
127_15260.html,9,42,売っ,動詞,自立,,,五段・ラ行,連用タ接続,売る,ウッ,ウッ
127_15260.html,9,43,て,助詞,接続助詞,,,,,て,テ,テ
127_15260.html,9,44,い,動詞,非自立,,,一段,連用形,いる,イ,イ
127_15260.html,9,45,た,助動詞,,,,特殊・タ,基本形,た,タ,タ
127_15260.html,9,46,と,助詞,格助詞,引用,,,,と,ト,ト
127_15260.html,9,47,云う,動詞,自立,,,五段・ワ行促音便,基本形,云う,イウ,イウ
127_15260.html,9,48,事,名詞,非自立,一般,,,,事,コト,コト
127_15260.html,9,49,で,助動詞,,,,特殊・ダ,連用形,だ,デ,デ
127_15260.html,9,50,ある,助動詞,,,,五段・ラ行アル,基本形,ある,アル,アル
127_15260.html,9,51,。,記号,句点,,,,,。,。,。
127_15260.html,10,1,洛中,名詞,一般,,,,,洛中,ラクチュウ,ラクチュー
127_15260.html,10,2,が,助詞,格助詞,一般,,,,が,ガ,ガ
127_15260.html,10,3,その,連体詞,,,,,,その,ソノ,ソノ
127_15260.html,10,4,始末,名詞,サ変接続,,,,,始末,シマツ,シマツ
127_15260.html,10,5,で,助動詞,,,,特殊・ダ,連用形,だ,デ,デ
127_15260.html,10,6,ある,助動詞,,,,五段・ラ行アル,基本形,ある,アル,アル
127_15260.html,10,7,から,助詞,接続助詞,,,,,から,カラ,カラ
127_15260.html,10,8,、,記号,読点,,,,,、,、,、
127_15260.html,10,9,羅生門,名詞,固有名詞,一般,,,,羅生門,ラショウモン,ラショーモン
127_15260.html,10,10,の,助詞,連体化,,,,,の,ノ,ノ
127_15260.html,10,11,修理,名詞,サ変接続,,,,,修理,シュウリ,シューリ
127_15260.html,10,12,など,助詞,副助詞,,,,,など,ナド,ナド
127_15260.html,10,13,は,助詞,係助詞,,,,,は,ハ,ワ
127_15260.html,10,14,、,記号,読点,,,,,、,、,、
127_15260.html,10,15,元より,副詞,一般,,,,,元より,モトヨリ,モトヨリ
127_15260.html,10,16,誰,名詞,代名詞,一般,,,,誰,ダレ,ダレ
127_15260.html,10,17,も,助詞,係助詞,,,,,も,モ,モ
127_15260.html,10,18,捨て,動詞,自立,,,一段,連用形,捨てる,ステ,ステ
127_15260.html,10,19,て,助詞,接続助詞,,,,,て,テ,テ
127_15260.html,10,20,顧,名詞,一般,,,,,顧,顧,顧
127_15260.html,10,21,る,助動詞,,,,文語・リ,体言接続,り,ル,ル
127_15260.html,10,22,者,名詞,非自立,一般,,,,者,モノ,モノ
127_15260.html,10,23,が,助詞,格助詞,一般,,,,が,ガ,ガ
127_15260.html,10,24,なかっ,形容詞,自立,,,形容詞・アウオ段,連用タ接続,ない,ナカッ,ナカッ
127_15260.html,10,25,た,助動詞,,,,特殊・タ,基本形,た,タ,タ
127_15260.html,10,26,。,記号,句点,,,,,。,。,。
127_15260.html,11,1,すると,接続詞,,,,,,すると,スルト,スルト
127_15260.html,11,2,その,連体詞,,,,,,その,ソノ,ソノ
127_15260.html,11,3,荒れ果て,動詞,自立,,,一段,連用形,荒れ果てる,アレハテ,アレハテ
127_15260.html,11,4,た,助動詞,,,,特殊・タ,基本形,た,タ,タ
127_15260.html,11,5,の,名詞,非自立,一般,,,,の,ノ,ノ
127_15260.html,11,6,を,助詞,格助詞,一般,,,,を,ヲ,ヲ
127_15260.html,11,7,よい,形容詞,自立,,,形容詞・アウオ段,基本形,よい,ヨイ,ヨイ
127_15260.html,11,8,事,名詞,非自立,一般,,,,事,コト,コト
127_15260.html,11,9,に,助詞,格助詞,一般,,,,に,ニ,ニ
127_15260.html,11,10,し,動詞,自立,,,サ変・スル,連用形,する,シ,シ
127_15260.html,11,11,て,助詞,接続助詞,,,,,て,テ,テ
127_15260.html,11,12,、,記号,読点,,,,,、,、,、
127_15260.html,11,13,狐狸,名詞,一般,,,,,狐狸,コリ,コリ
127_15260.html,11,14,が,助詞,格助詞,一般,,,,が,ガ,ガ
127_15260.html,11,15,棲む,動詞,自立,,,五段・マ行,基本形,棲む,スム,スム
127_15260.html,11,16,。,記号,句点,,,,,。,。,。
127_15260.html,12,1,盗人,名詞,一般,,,,,盗人,ヌスット,ヌスット
127_15260.html,12,2,が,助詞,格助詞,一般,,,,が,ガ,ガ
127_15260.html,12,3,棲む,動詞,自立,,,五段・マ行,基本形,棲む,スム,スム
127_15260.html,12,4,。,記号,句点,,,,,。,。,。
127_15260.html,13,1,とうとう,副詞,一般,,,,,とうとう,トウトウ,トートー
127_15260.html,13,2,しまいに,副詞,助詞類接続,,,,,しまいに,シマイニ,シマイニ
